,date,county,state_name,fips,cases,deaths,county_code,state,locality,locality_original,SD,LD,NESC,PC,GS,CPV
230,2020-03-25,Johnson,Kansas,20091.0,46,1,91,KS,johnson county,johnson_county,1,0,0,1,5,2
231,2020-03-26,Johnson,Kansas,20091.0,59,1,91,KS,johnson county,johnson_county,1,0,0,1,5,2
232,2020-03-27,Johnson,Kansas,20091.0,66,1,91,KS,johnson county,johnson_county,1,0,0,1,5,2
233,2020-02-01,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
234,2020-02-02,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
235,2020-02-03,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
236,2020-02-04,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
237,2020-02-05,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
238,2020-02-06,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
239,2020-02-07,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
240,2020-02-08,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
241,2020-02-09,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
242,2020-02-10,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
243,2020-02-11,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
244,2020-02-12,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
245,2020-02-13,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
246,2020-02-14,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
247,2020-02-15,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
248,2020-02-16,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
249,2020-02-17,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
250,2020-02-18,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
251,2020-02-19,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
252,2020-02-20,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
253,2020-02-21,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
254,2020-02-22,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
255,2020-02-23,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
256,2020-02-24,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
257,2020-02-25,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
258,2020-02-26,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
259,2020-02-27,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
260,2020-02-28,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
261,2020-02-29,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
262,2020-03-01,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
263,2020-03-02,Norfolk,Massachusetts,25021.0,1,0,21,MA,norfolk county,norfolk_county,0,0,0,0,0,0
264,2020-03-03,Norfolk,Massachusetts,25021.0,1,0,21,MA,norfolk county,norfolk_county,1,0,0,0,0,0
265,2020-03-04,Norfolk,Massachusetts,25021.0,1,0,21,MA,norfolk county,norfolk_county,1,0,0,0,0,0
266,2020-03-05,Norfolk,Massachusetts,25021.0,1,0,21,MA,norfolk county,norfolk_county,1,0,0,0,0,0
267,2020-03-06,Norfolk,Massachusetts,25021.0,3,0,21,MA,norfolk county,norfolk_county,1,0,0,0,0,0
268,2020-03-07,Norfolk,Massachusetts,25021.0,3,0,21,MA,norfolk county,norfolk_county,1,0,0,0,0,0
269,2020-03-08,Norfolk,Massachusetts,25021.0,7,0,21,MA,norfolk county,norfolk_county,1,0,0,0,0,0
270,2020-03-09,Norfolk,Massachusetts,25021.0,10,0,21,MA,norfolk county,norfolk_county,1,0,0,0,0,0
271,2020-03-10,Norfolk,Massachusetts,25021.0,22,0,21,MA,norfolk county,norfolk_county,1,0,0,0,0,0
272,2020-03-11,Suffolk,Massachusetts,25025.0,20,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,2
273,2020-03-12,Suffolk,Massachusetts,25025.0,22,0,25,MA,suffolk county,suffolk_county,0,0,0,0,6,2
274,2020-03-13,Suffolk,Massachusetts,25025.0,26,0,25,MA,suffolk county,suffolk_county,0,0,0,0,6,2
275,2020-03-14,Suffolk,Massachusetts,25025.0,27,0,25,MA,suffolk county,suffolk_county,0,0,0,0,6,2
276,2020-03-15,Middlesex,Massachusetts,25017.0,75,0,17,MA,middlesex county,middlesex_county,1,0,1,1,6,0
277,2020-03-16,Middlesex,Massachusetts,25017.0,83,0,17,MA,middlesex county,middlesex_county,1,0,1,1,6,0
278,2020-03-17,Middlesex,Massachusetts,25017.0,89,0,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
279,2020-03-18,Middlesex,Massachusetts,25017.0,100,0,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
280,2020-03-19,Middlesex,Massachusetts,25017.0,119,0,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
281,2020-03-20,Middlesex,Massachusetts,25017.0,144,0,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
282,2020-03-21,Middlesex,Massachusetts,25017.0,177,1,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
283,2020-03-22,Middlesex,Massachusetts,25017.0,199,1,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
284,2020-03-23,Middlesex,Massachusetts,25017.0,232,1,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
285,2020-03-24,Middlesex,Massachusetts,25017.0,304,2,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
286,2020-03-25,Middlesex,Massachusetts,25017.0,446,2,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
287,2020-03-26,Middlesex,Massachusetts,25017.0,538,5,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
288,2020-03-27,Middlesex,Massachusetts,25017.0,685,6,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
289,2020-03-10,Wayne,Michigan,26163.0,1,0,163,MI,wayne county,wayne_county,0,0,0,0,0,0
290,2020-03-11,Wayne,Michigan,26163.0,1,0,163,MI,wayne county,wayne_county,0,0,0,0,0,0
291,2020-03-12,Wayne,Michigan,26163.0,1,0,163,MI,wayne county,wayne_county,0,0,0,0,0,0
292,2020-03-13,Wayne,Michigan,26163.0,6,0,163,MI,wayne county,wayne_county,0,0,0,1,0,2
293,2020-03-14,Wayne,Michigan,26163.0,8,0,163,MI,wayne county,wayne_county,0,0,0,1,0,2
294,2020-03-15,Wayne,Michigan,26163.0,13,0,163,MI,wayne county,wayne_county,0,0,0,1,0,2
295,2020-03-16,Wayne,Michigan,26163.0,13,0,163,MI,wayne county,wayne_county,0,0,1,1,0,2
296,2020-03-17,Wayne,Michigan,26163.0,17,0,163,MI,wayne county,wayne_county,1,0,1,1,0,2
297,2020-03-18,Wayne,Michigan,26163.0,23,1,163,MI,wayne county,wayne_county,1,0,1,1,0,2
298,2020-03-19,Wayne,Michigan,26163.0,119,3,163,MI,wayne county,wayne_county,1,0,1,1,0,2
299,2020-03-20,Wayne,Michigan,26163.0,216,3,163,MI,wayne county,wayne_county,1,0,1,1,0,2
300,2020-03-21,Wayne,Michigan,26163.0,349,4,163,MI,wayne county,wayne_county,1,0,1,1,0,2
301,2020-03-22,Wayne,Michigan,26163.0,477,5,163,MI,wayne county,wayne_county,1,0,1,1,0,2
302,2020-03-23,Wayne,Michigan,26163.0,638,8,163,MI,wayne county,wayne_county,1,0,1,1,0,2
303,2020-03-24,Wayne,Michigan,26163.0,873,13,163,MI,wayne county,wayne_county,1,0,1,1,0,2
304,2020-03-25,Wayne,Michigan,26163.0,1122,21,163,MI,wayne county,wayne_county,1,0,1,1,0,2
305,2020-03-26,Wayne,Michigan,26163.0,1389,26,163,MI,wayne county,wayne_county,1,0,1,1,0,2
306,2020-03-27,Wayne,Michigan,26163.0,1810,37,163,MI,wayne county,wayne_county,1,0,1,1,0,2
307,2020-03-05,Clark,Nevada,32003.0,1,0,3,NV,clark county,las_vegas_county,0,0,0,0,0,0
308,2020-03-06,Clark,Nevada,32003.0,1,0,3,NV,clark county,las_vegas_county,0,0,0,0,0,0
309,2020-03-07,Clark,Nevada,32003.0,1,0,3,NV,clark county,las_vegas_county,0,0,0,0,0,0
310,2020-03-08,Clark,Nevada,32003.0,2,0,3,NV,clark county,las_vegas_county,0,0,0,0,0,0
311,2020-03-09,Clark,Nevada,32003.0,2,0,3,NV,clark county,las_vegas_county,0,0,0,0,0,0
312,2020-03-10,Clark,Nevada,32003.0,2,0,3,NV,clark county,las_vegas_county,0,0,0,0,0,0
313,2020-03-11,Clark,Nevada,32003.0,5,0,3,NV,clark county,las_vegas_county,0,0,0,0,0,0
314,2020-03-12,Clark,Nevada,32003.0,8,0,3,NV,clark county,las_vegas_county,0,0,0,0,0,0
315,2020-03-13,Clark,Nevada,32003.0,16,0,3,NV,clark county,las_vegas_county,0,0,0,0,0,0
316,2020-03-14,Clark,Nevada,32003.0,16,0,3,NV,clark county,las_vegas_county,0,0,0,0,0,0
317,2020-03-15,Clark,Nevada,32003.0,16,0,3,NV,clark county,las_vegas_county,0,0,0,0,0,2
318,2020-03-16,Clark,Nevada,32003.0,35,1,3,NV,clark county,las_vegas_county,0,0,0,1,3,2
319,2020-03-17,Clark,Nevada,32003.0,42,1,3,NV,clark county,las_vegas_county,0,0,0,1,3,2
320,2020-03-18,Clark,Nevada,32003.0,69,1,3,NV,clark county,las_vegas_county,0,0,0,1,3,2
321,2020-03-19,Clark,Nevada,32003.0,74,1,3,NV,clark county,las_vegas_county,0,0,0,1,3,2
322,2020-03-20,Clark,Nevada,32003.0,126,2,3,NV,clark county,las_vegas_county,0,0,0,1,3,2
323,2020-03-21,Clark,Nevada,32003.0,126,2,3,NV,clark county,las_vegas_county,0,0,1,1,3,2
324,2020-03-22,Clark,Nevada,32003.0,126,2,3,NV,clark county,las_vegas_county,0,0,1,1,3,2
325,2020-03-23,Clark,Nevada,32003.0,151,4,3,NV,clark county,las_vegas_county,0,0,1,1,3,2
326,2020-03-24,Clark,Nevada,32003.0,249,6,3,NV,clark county,las_vegas_county,0,0,1,1,3,2
327,2020-03-25,Clark,Nevada,32003.0,249,6,3,NV,clark county,las_vegas_county,0,0,1,1,3,2
328,2020-03-26,Clark,Nevada,32003.0,350,10,3,NV,clark county,las_vegas_county,0,0,1,1,3,2
329,2020-03-27,Clark,Nevada,32003.0,443,10,3,NV,clark county,las_vegas_county,0,0,1,1,3,2
330,2020-03-04,Bergen,New Jersey,34003.0,1,0,3,NJ,bergen county,bergen_county,0,0,0,0,0,0
331,2020-03-05,Bergen,New Jersey,34003.0,2,0,3,NJ,bergen county,bergen_county,0,0,0,0,0,0
332,2020-03-06,Bergen,New Jersey,34003.0,3,0,3,NJ,bergen county,bergen_county,0,0,0,0,0,0
333,2020-03-07,Bergen,New Jersey,34003.0,3,0,3,NJ,bergen county,bergen_county,0,0,0,0,0,0
334,2020-03-08,Bergen,New Jersey,34003.0,4,0,3,NJ,bergen county,bergen_county,0,0,0,0,0,0
335,2020-03-09,Bergen,New Jersey,34003.0,5,0,3,NJ,bergen county,bergen_county,0,0,0,0,0,0
336,2020-03-10,Bergen,New Jersey,34003.0,7,1,3,NJ,bergen county,bergen_county,1,0,0,0,0,0
337,2020-03-11,Bergen,New Jersey,34003.0,11,1,3,NJ,bergen county,bergen_county,1,0,0,1,0,0
338,2020-03-12,Bergen,New Jersey,34003.0,13,1,3,NJ,bergen county,bergen_county,1,0,0,1,0,0
339,2020-03-13,Bergen,New Jersey,34003.0,17,1,3,NJ,bergen county,bergen_county,1,0,1,1,3,2
340,2020-03-14,Bergen,New Jersey,34003.0,31,1,3,NJ,bergen county,bergen_county,1,0,1,1,3,2
341,2020-03-15,Bergen,New Jersey,34003.0,32,1,3,NJ,bergen county,bergen_county,1,0,1,1,3,2
342,2020-03-16,Bergen,New Jersey,34003.0,61,2,3,NJ,bergen county,bergen_county,1,0,1,1,5,2
343,2020-03-17,Bergen,New Jersey,34003.0,84,2,3,NJ,bergen county,bergen_county,1,0,1,1,5,2
344,2020-03-18,Bergen,New Jersey,34003.0,133,4,3,NJ,bergen county,bergen_county,1,0,1,1,5,2
345,2020-03-19,Bergen,New Jersey,34003.0,297,6,3,NJ,bergen county,bergen_county,1,0,1,1,5,2
346,2020-03-20,Bergen,New Jersey,34003.0,342,7,3,NJ,bergen county,bergen_county,1,0,1,1,5,2
347,2020-03-21,Bergen,New Jersey,34003.0,362,9,3,NJ,bergen county,bergen_county,1,0,1,1,5,2
348,2020-03-22,Bergen,New Jersey,34003.0,457,10,3,NJ,bergen county,bergen_county,1,0,1,1,5,2
349,2020-03-23,Bergen,New Jersey,34003.0,609,12,3,NJ,bergen county,bergen_county,1,0,1,1,5,2
350,2020-03-24,Bergen,New Jersey,34003.0,701,14,3,NJ,bergen county,bergen_county,1,0,1,1,5,2
351,2020-03-25,Bergen,New Jersey,34003.0,819,15,3,NJ,bergen county,bergen_county,1,0,1,1,5,2
352,2020-03-26,Bergen,New Jersey,34003.0,1206,21,3,NJ,bergen county,bergen_county,1,0,1,1,5,2
353,2020-03-27,Bergen,New Jersey,34003.0,1505,28,3,NJ,bergen county,bergen_county,1,0,1,1,5,2
354,2020-03-01,New York City,New York,,1,0,-1,NY,new york city,new_york_city,0,0,0,0,0,0
355,2020-03-02,New York City,New York,,1,0,-1,NY,new york city,new_york_city,0,0,0,0,0,0
356,2020-03-03,New York City,New York,,2,0,-1,NY,new york city,new_york_city,0,0,0,0,0,0
357,2020-03-04,New York City,New York,,2,0,-1,NY,new york city,new_york_city,0,0,0,0,0,0
358,2020-03-05,Nassau,New York,36059.0,1,0,59,NY,nassau county,nassau_county,0,0,0,0,0,0
359,2020-03-06,Nassau,New York,36059.0,4,0,59,NY,nassau county,nassau_county,0,0,0,0,0,0
360,2020-03-07,Nassau,New York,36059.0,4,0,59,NY,nassau county,nassau_county,0,0,0,0,0,0
361,2020-03-08,Nassau,New York,36059.0,5,0,59,NY,nassau county,nassau_county,0,0,0,0,0,0
362,2020-03-09,Nassau,New York,36059.0,17,0,59,NY,nassau county,nassau_county,0,0,0,0,0,0
363,2020-03-10,Nassau,New York,36059.0,19,0,59,NY,nassau county,nassau_county,0,0,0,0,0,0
364,2020-03-11,Nassau,New York,36059.0,28,0,59,NY,nassau county,nassau_county,0,0,0,0,0,0
365,2020-03-12,New York City,New York,,96,0,-1,NY,new york city,new_york_city,0,0,0,0,2,0
366,2020-03-13,New York City,New York,,155,0,-1,NY,new york city,new_york_city,0,0,0,0,2,0
367,2020-03-14,New York City,New York,,269,1,-1,NY,new york city,new_york_city,0,0,0,0,2,0
368,2020-03-15,New York City,New York,,330,5,-1,NY,new york city,new_york_city,0,0,0,0,2,0
369,2020-03-16,Nassau,New York,36059.0,109,0,59,NY,nassau county,nassau_county,0,0,0,1,5,2
370,2020-03-17,Nassau,New York,36059.0,131,2,59,NY,nassau county,nassau_county,0,0,0,1,5,2
371,2020-03-18,Nassau,New York,36059.0,183,2,59,NY,nassau county,nassau_county,0,0,0,1,5,2
372,2020-03-19,Nassau,New York,36059.0,382,3,59,NY,nassau county,nassau_county,0,0,0,1,5,2
373,2020-03-20,Nassau,New York,36059.0,754,4,59,NY,nassau county,nassau_county,1,0,1,1,5,2
374,2020-03-21,Nassau,New York,36059.0,1234,7,59,NY,nassau county,nassau_county,1,0,1,1,5,2
375,2020-03-22,Nassau,New York,36059.0,1900,7,59,NY,nassau county,nassau_county,1,0,1,1,5,2
376,2020-03-23,Nassau,New York,36059.0,2442,9,59,NY,nassau county,nassau_county,1,0,1,1,5,2
377,2020-03-24,Nassau,New York,36059.0,2869,9,59,NY,nassau county,nassau_county,1,0,1,1,5,2
378,2020-03-25,Nassau,New York,36059.0,3285,17,59,NY,nassau county,nassau_county,1,0,1,1,5,2
379,2020-03-26,Nassau,New York,36059.0,3914,19,59,NY,nassau county,nassau_county,1,0,1,1,5,2
380,2020-03-27,Nassau,New York,36059.0,4657,27,59,NY,nassau county,nassau_county,1,0,1,1,5,2
381,2020-03-10,Dallas,Texas,48113.0,2,0,113,TX,dallas county,dallas_county,0,0,0,0,0,0
382,2020-03-11,Dallas,Texas,48113.0,3,0,113,TX,dallas county,dallas_county,0,0,0,0,0,0
383,2020-03-12,Dallas,Texas,48113.0,8,0,113,TX,dallas county,dallas_county,0,0,0,0,2,0
384,2020-03-13,Dallas,Texas,48113.0,9,0,113,TX,dallas county,dallas_county,0,0,0,0,2,2
385,2020-03-14,Dallas,Texas,48113.0,11,0,113,TX,dallas county,dallas_county,0,0,0,0,2,2
386,2020-03-15,Dallas,Texas,48113.0,14,0,113,TX,dallas county,dallas_county,0,0,0,0,2,2
387,2020-03-16,Dallas,Texas,48113.0,14,0,113,TX,dallas county,dallas_county,0,0,0,0,7,2
388,2020-03-17,Dallas,Texas,48113.0,23,0,113,TX,dallas county,dallas_county,0,0,0,0,7,2
389,2020-03-18,Dallas,Texas,48113.0,34,0,113,TX,dallas county,dallas_county,0,0,0,0,7,2
390,2020-03-19,Dallas,Texas,48113.0,56,1,113,TX,dallas county,dallas_county,1,0,1,1,7,2
391,2020-03-20,Dallas,Texas,48113.0,74,1,113,TX,dallas county,dallas_county,1,0,1,1,7,2
392,2020-03-21,Dallas,Texas,48113.0,95,1,113,TX,dallas county,dallas_county,1,0,1,1,7,2
393,2020-03-22,Dallas,Texas,48113.0,132,2,113,TX,dallas county,dallas_county,1,0,1,1,7,2
394,2020-03-23,Dallas,Texas,48113.0,159,2,113,TX,dallas county,dallas_county,1,0,1,1,7,2
395,2020-03-24,Dallas,Texas,48113.0,169,5,113,TX,dallas county,dallas_county,1,0,1,1,7,2
396,2020-03-25,Dallas,Texas,48113.0,169,6,113,TX,dallas county,dallas_county,1,0,1,1,7,2
397,2020-03-26,Dallas,Texas,48113.0,303,7,113,TX,dallas county,dallas_county,1,0,1,1,7,2
398,2020-03-27,Dallas,Texas,48113.0,367,7,113,TX,dallas county,dallas_county,1,0,1,1,7,2
399,2020-01-21,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
400,2020-01-22,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
401,2020-01-23,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
402,2020-01-24,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
403,2020-01-25,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
404,2020-01-26,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
405,2020-01-27,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
406,2020-01-28,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
407,2020-01-29,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
408,2020-01-30,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
409,2020-01-31,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
410,2020-02-01,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
411,2020-02-02,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
412,2020-02-03,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
413,2020-02-04,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
414,2020-02-05,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
415,2020-02-06,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
416,2020-02-07,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
417,2020-02-08,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
418,2020-02-09,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
419,2020-02-10,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
420,2020-02-11,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
421,2020-02-12,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
422,2020-02-13,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
423,2020-02-14,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
424,2020-02-15,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
425,2020-02-16,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
426,2020-02-17,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
427,2020-02-18,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
428,2020-02-19,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
429,2020-02-20,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
430,2020-02-21,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
431,2020-02-22,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
432,2020-02-23,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
433,2020-02-24,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
434,2020-02-25,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
435,2020-02-26,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
436,2020-02-27,Snohomish,Washington,53061.0,1,0,61,WA,snohomish county,snohomish_county,0,0,0,0,0,0
437,2020-02-28,King,Washington,53033.0,1,0,33,WA,king county,king_county,0,0,0,0,0,0
438,2020-02-29,King,Washington,53033.0,4,1,33,WA,king county,king_county,0,0,0,0,0,0
439,2020-03-01,King,Washington,53033.0,11,3,33,WA,king county,king_county,0,0,0,0,0,0
440,2020-03-02,King,Washington,53033.0,15,6,33,WA,king county,king_county,0,0,0,1,0,0
441,2020-03-03,King,Washington,53033.0,22,10,33,WA,king county,king_county,0,0,0,1,0,0
442,2020-03-04,King,Washington,53033.0,33,11,33,WA,king county,king_county,0,0,0,1,0,0
443,2020-03-05,King,Washington,53033.0,52,11,33,WA,king county,king_county,1,0,0,1,0,0
444,2020-03-06,King,Washington,53033.0,59,12,33,WA,king county,king_county,1,0,0,1,0,0
445,2020-03-07,King,Washington,53033.0,72,16,33,WA,king county,king_county,1,0,0,1,0,0
446,2020-03-08,King,Washington,53033.0,91,18,33,WA,king county,king_county,1,0,0,1,0,0
447,2020-03-09,King,Washington,53033.0,117,21,33,WA,king county,king_county,1,0,0,1,0,0
448,2020-03-10,King,Washington,53033.0,191,23,33,WA,king county,king_county,1,0,0,1,0,0
449,2020-03-11,King,Washington,53033.0,235,27,33,WA,king county,king_county,1,0,0,1,3,0
450,2020-03-12,King,Washington,53033.0,271,28,33,WA,king county,king_county,1,0,0,1,3,0
451,2020-03-13,King,Washington,53033.0,329,33,33,WA,king county,king_county,1,0,0,1,3,0
452,2020-03-14,King,Washington,53033.0,389,36,33,WA,king county,king_county,1,0,0,1,3,0
453,2020-03-15,King,Washington,53033.0,421,38,33,WA,king county,king_county,1,0,0,1,3,0
454,2020-03-16,King,Washington,53033.0,489,44,33,WA,king county,king_county,1,0,1,1,5,2
455,2020-03-17,King,Washington,53033.0,518,47,33,WA,king county,king_county,1,0,1,1,5,2
456,2020-03-18,King,Washington,53033.0,563,57,33,WA,king county,king_county,1,0,1,1,5,2
457,2020-03-19,King,Washington,53033.0,693,61,33,WA,king county,king_county,1,0,1,1,5,2
458,2020-03-20,King,Washington,53033.0,794,68,33,WA,king county,king_county,1,0,1,1,5,2
459,2020-03-21,King,Washington,53033.0,935,76,33,WA,king county,king_county,1,0,1,1,5,2
460,2020-03-22,King,Washington,53033.0,1036,77,33,WA,king county,king_county,1,0,1,1,5,2
461,2020-03-23,King,Washington,53033.0,1166,88,33,WA,king county,king_county,1,0,1,1,5,2
462,2020-03-24,King,Washington,53033.0,1278,95,33,WA,king county,king_county,1,0,1,1,5,2
463,2020-03-25,King,Washington,53033.0,1360,101,33,WA,king county,king_county,1,0,1,1,5,2
464,2020-03-26,King,Washington,53033.0,1579,111,33,WA,king county,king_county,1,0,1,1,5,2
465,2020-03-27,King,Washington,53033.0,1830,127,33,WA,king county,king_county,1,0,1,1,5,2
